success,api_status,filename,image_path,true_level,predicted_stage,gemini_stage_raw,gemini_title,gemini_description,analysis_time
True,200,202311200849306GXBax_sepia_jpg.rf.54351e78be88a32ca30c1ce8bcff546b.jpg,C:\Users\301\Desktop\test_data_set\test\4\202311200849306GXBax_sepia_jpg.rf.54351e78be88a32ca30c1ce8bcff546b.jpg,4,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 두피가 부분적으로 드러나 보이기 시작하는 초기 탈모 단계로 판단됩니다. 아직 전체적인 모발량은 많아 보이지만, 탈모 진행을 예의주시해야 합니다.",4.793163776397705
True,200,20231224143124Rg7CVv_rgbshift_jpg.rf.635d9b823f7250673ed832e0411df556.jpg,C:\Users\301\Desktop\test_data_set\test\4\20231224143124Rg7CVv_rgbshift_jpg.rf.635d9b823f7250673ed832e0411df556.jpg,4,5,2,중등도 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 쉽게 보입니다. 모발이 가늘어지고 힘이 없어 보이는 현상도 관찰됩니다.",4.839906930923462
True,200,20231229111438zxQKPZ_gauss_jpg.rf.38f59e964a71c8492e507e52fb484751.jpg,C:\Users\301\Desktop\test_data_set\test\4\20231229111438zxQKPZ_gauss_jpg.rf.38f59e964a71c8492e507e52fb484751.jpg,4,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 두피가 부분적으로 보이기 시작하는 초기 탈모 단계입니다. 아직 전체적인 모발량은 많이 줄어들지 않았지만, 탈모 진행을 늦추기 위한 관리가 필요한 시점입니다.",4.384313344955444
True,200,20231230151734RiWQtO_rgbshift_jpg.rf.c511eaf4b553c73599f265171066b161.jpg,C:\Users\301\Desktop\test_data_set\test\4\20231230151734RiWQtO_rgbshift_jpg.rf.c511eaf4b553c73599f265171066b161.jpg,4,3,1,초기 탈모,정수리 부분의 모발 밀도 감소가 관찰됩니다. 모발이 가늘어지고 두피가 비쳐 보이는 초기 단계로 진행 중입니다.,3.574782609939575
True,200,20231230152425AvmOBj_rgbshift_jpg.rf.d7b54580f0b83a2c690db21f3a7a2eaf.jpg,C:\Users\301\Desktop\test_data_set\test\4\20231230152425AvmOBj_rgbshift_jpg.rf.d7b54580f0b83a2c690db21f3a7a2eaf.jpg,4,3,1,초기 남성형 탈모,"정수리 부분의 모발 밀도 감소가 관찰됩니다. 초기 단계로, 모발이 가늘어지고 두피가 비쳐 보이기 시작하는 단계입니다. 아직 전체적인 모발량에는 큰 변화가 없어 보이지만, 진행 방지를 위한 관리가 필요합니다.",4.59392786026001
True,200,20231231053455wlgTw6_jpg.rf.d236d7ad5b38e84711979867fffbbbb6.jpg,C:\Users\301\Desktop\test_data_set\test\4\20231231053455wlgTw6_jpg.rf.d236d7ad5b38e84711979867fffbbbb6.jpg,4,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 두피가 부분적으로 비쳐 보이는 초기 탈모 단계로 진행 중입니다. 전체적인 모발량은 아직 많이 줄어들지 않았지만, 탈모 진행을 늦추기 위한 관리가 필요한 시점입니다.",5.966660499572754
True,200,20240103045433viidUR_sepia_jpg.rf.4abb8ba1a3ff4fd9922b86320742589b.jpg,C:\Users\301\Desktop\test_data_set\test\4\20240103045433viidUR_sepia_jpg.rf.4abb8ba1a3ff4fd9922b86320742589b.jpg,4,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소하고, 두피가 더 잘 보이는 상태입니다.  주변 모발과 비교했을 때 확연한 차이를 보이며, 탈모 부위가 넓어지고 있습니다.",5.68018651008606
True,200,20240106172936p85aHK_gauss_jpg.rf.66e6eb49c79dba236b293423ffa6ea7e.jpg,C:\Users\301\Desktop\test_data_set\test\4\20240106172936p85aHK_gauss_jpg.rf.66e6eb49c79dba236b293423ffa6ea7e.jpg,4,5,2,중등도 탈모,정수리 부분의 모발 밀도가 눈에 띄게 감소되어 두피가 비쳐 보이는 상태입니다. 전체적으로 모발이 가늘어지고 힘이 없어 보입니다.,3.809283494949341
True,200,20240109072317PAZUZQ_gauss_jpg.rf.600d8e8c8869281f1766b1ed55d7edaa.jpg,C:\Users\301\Desktop\test_data_set\test\4\20240109072317PAZUZQ_gauss_jpg.rf.600d8e8c8869281f1766b1ed55d7edaa.jpg,4,5,2,중등도 탈모,두피의 특정 부위에서 모발이 가늘어지고 숱이 적어진 것이 관찰됩니다. 해당 부위의 두피가 부분적으로 드러나 보입니다.,3.6950325965881348
True,200,20240215110406iMfVgF_gauss_jpg.rf.f8a12ee73681e632f02f0e4e5aab353b.jpg,C:\Users\301\Desktop\test_data_set\test\4\20240215110406iMfVgF_gauss_jpg.rf.f8a12ee73681e632f02f0e4e5aab353b.jpg,4,5,2,중등도 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 부분적으로 비쳐 보입니다. 전체적인 모발 볼륨 또한 감소한 상태입니다.",3.9543404579162598
True,200,20240219032734nhvXLV_channeldrop_jpg.rf.1825dfbbb209de4ea9d73f459fdbddba.jpg,C:\Users\301\Desktop\test_data_set\test\4\20240219032734nhvXLV_channeldrop_jpg.rf.1825dfbbb209de4ea9d73f459fdbddba.jpg,4,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 가늘어지기 시작하는 초기 탈모 단계로 보입니다.  전반적인 모발량은 아직 많이 줄어들지 않았지만, 가르마가 넓어지고 두피가 비쳐 보이는 부분이 관찰됩니다.",4.461796283721924
True,200,202402220844294Nm8YS_channeldrop_jpg.rf.b1207928212dbf91f579e0711dd784e0.jpg,C:\Users\301\Desktop\test_data_set\test\4\202402220844294Nm8YS_channeldrop_jpg.rf.b1207928212dbf91f579e0711dd784e0.jpg,4,5,2,중등도 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소되어 두피가 비쳐 보입니다. 주변 모발과 비교했을 때 확연한 차이를 보이며, 탈모 부위가 넓어지고 있습니다.",5.248129606246948
True,200,20240304113225u9TBwP_jpg.rf.a33a92edae900029f8c4b3067816daa6.jpg,C:\Users\301\Desktop\test_data_set\test\4\20240304113225u9TBwP_jpg.rf.a33a92edae900029f8c4b3067816daa6.jpg,4,5,2,중등도 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 부분적으로 비쳐 보입니다. 주변 모발과 비교했을 때 확연한 차이를 보이며, 탈모 범위가 넓어지고 있습니다.",5.783865451812744
True,200,202403060614542Dotke_rgbshift_jpg.rf.f4c729d63770034095fbe18af5b91cbc.jpg,C:\Users\301\Desktop\test_data_set\test\4\202403060614542Dotke_rgbshift_jpg.rf.f4c729d63770034095fbe18af5b91cbc.jpg,4,3,1,초기 탈모,"정수리 부분의 모발 밀도 감소가 관찰됩니다. 모발이 가늘어지고 두피가 부분적으로 비쳐 보이는 초기 탈모 단계로 보입니다. 아직 심각한 수준은 아니지만, 조기에 관리를 시작하는 것이 중요합니다.",4.6673994064331055
True,200,20240425071858rrzmu4_rgbshift_jpg.rf.9431b0de664424429026c0250e23940f.jpg,C:\Users\301\Desktop\test_data_set\test\4\20240425071858rrzmu4_rgbshift_jpg.rf.9431b0de664424429026c0250e23940f.jpg,4,5,2,중등도 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소되어 두피가 상당 부분 노출되고 있습니다. 탈모 부위가 확장되고 있으며, 모발이 가늘어진 것으로 보입니다. 사진 상으로는 정확한 진단이 어려우나 지루성 피부염이나 건선과 같은 두피 질환 가능성도 배제할 수 없습니다.",4.94217848777771
True,200,202404290146011QkWj4_rgbshift_jpg.rf.07df410111259184bdca24379f4502a9.jpg,C:\Users\301\Desktop\test_data_set\test\4\202404290146011QkWj4_rgbshift_jpg.rf.07df410111259184bdca24379f4502a9.jpg,4,5,2,중등도 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소되어 두피가 쉽게 보이는 상태입니다. 주변 모발과 비교했을 때 확연한 차이를 보이며, 탈모 부위가 넓어지고 있습니다.",4.407170057296753
True,200,eu-304b0061-3171-44e5-81cf-46660cf81ac9_sepia_jpg.rf.adef70ad511121ae0cfd7692d8fce64b.jpg,C:\Users\301\Desktop\test_data_set\test\4\eu-304b0061-3171-44e5-81cf-46660cf81ac9_sepia_jpg.rf.adef70ad511121ae0cfd7692d8fce64b.jpg,4,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하기 시작한 초기 탈모 단계로 보입니다. 아직 전체적인 모발량은 많아 보이지만, 정수리 부분을 중심으로 모발이 가늘어지고 두피가 비쳐 보이는 현상이 관찰됩니다.",4.407832384109497
True,200,eu-43b1f497-0c6e-4b66-9a04-3f2c46c643c3_jpg.rf.c06d0f6689cf0c6537345768dc864ba2.jpg,C:\Users\301\Desktop\test_data_set\test\4\eu-43b1f497-0c6e-4b66-9a04-3f2c46c643c3_jpg.rf.c06d0f6689cf0c6537345768dc864ba2.jpg,4,3,1,초기 탈모,"두피 중앙 부분과 정수리 부분의 모발 밀도가 감소하고, 모발이 가늘어지기 시작하는 초기 탈모 단계로 보입니다. 아직 심각한 수준은 아니지만, 탈모 관리를 시작하는 것이 좋습니다.",4.30736780166626
True,200,eu-578daadb-caa8-4174-9ff6-4ebbcddfb052_channeldrop_jpg.rf.5509fcc56c4d0432a98720dbf4e02e4c.jpg,C:\Users\301\Desktop\test_data_set\test\4\eu-578daadb-caa8-4174-9ff6-4ebbcddfb052_channeldrop_jpg.rf.5509fcc56c4d0432a98720dbf4e02e4c.jpg,4,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하기 시작하는 초기 탈모 단계로 보입니다. 아직 심각한 수준은 아니지만, 두피가 부분적으로 비쳐 보이는 현상이 관찰됩니다.",4.154588222503662
True,200,eu-63733eb1-8461-4a69-b378-2cb94e5d54df_channeldrop_jpg.rf.91ca38a86aafb023ac3c183530cb9678.jpg,C:\Users\301\Desktop\test_data_set\test\4\eu-63733eb1-8461-4a69-b378-2cb94e5d54df_channeldrop_jpg.rf.91ca38a86aafb023ac3c183530cb9678.jpg,4,2,0,정상,"탈모의 징후가 보이지 않습니다. 모발의 밀도가 정상이며, 두피 또한 건강해 보입니다.",2.592506170272827
True,200,20231224095810ANM3Tb_jpg.rf.2e895f5a0fcc7106ac9de2e4c74dc524.jpg,C:\Users\301\Desktop\test_data_set\test\5\20231224095810ANM3Tb_jpg.rf.2e895f5a0fcc7106ac9de2e4c74dc524.jpg,5,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 있으며, 두피가 부분적으로 비쳐 보이기 시작하는 초기 탈모 단계로 보입니다. 아직 모발이 완전히 소실된 것은 아니지만, 탈모 진행을 예방하기 위한 관리가 필요한 시점입니다.",5.243354558944702
True,200,202312280934398IF2Jt_rgbshift_jpg.rf.be5794ebb373999581757e8891273feb.jpg,C:\Users\301\Desktop\test_data_set\test\5\202312280934398IF2Jt_rgbshift_jpg.rf.be5794ebb373999581757e8891273feb.jpg,5,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 부분적으로 비쳐 보입니다. 모발이 가늘어지고, 전체적인 볼륨감이 감소한 상태입니다.",5.227283716201782
True,200,202312301914187GAyAD_jpg.rf.1e6a0b6194f23996e77b71643a6e2ff1.jpg,C:\Users\301\Desktop\test_data_set\test\5\202312301914187GAyAD_jpg.rf.1e6a0b6194f23996e77b71643a6e2ff1.jpg,5,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 두피가 부분적으로 비쳐 보이는 초기 탈모 단계로 진행 중입니다. 아직 전체적인 모발량은 많아 보이지만, 탈모 진행을 늦추기 위한 관리가 필요한 시점입니다.",4.555498838424683
True,200,20240103132359Pv6csI_sepia_jpg.rf.58de9bceecf5d69148e0c6b455c866e8.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240103132359Pv6csI_sepia_jpg.rf.58de9bceecf5d69148e0c6b455c866e8.jpg,5,2,0,정상 두피,"제공된 이미지는 화질이 낮아 정확한 분석이 어렵지만, 두피가 보이지 않고 모발이 전체적으로 젖어있는 상태로 보입니다. 탈모로 의심되는 부분은 확인되지 않습니다.",4.09211277961731
True,200,20240103132430lj9ibM_sepia_jpg.rf.c3a0a3fd138996c250c888196ebeeab7.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240103132430lj9ibM_sepia_jpg.rf.c3a0a3fd138996c250c888196ebeeab7.jpg,5,2,0,정상,"제공된 이미지는 화질이 낮고 머리카락이 바람에 날리는 상태이기 때문에 두피 상태를 정확하게 분석하기 어렵습니다. 하지만, 보이는 부분에서는 탈모의 징후가 관찰되지 않습니다. 따라서 현재로서는 정상 두피 상태로 판단됩니다.",4.1006858348846436
True,200,20240109072235tZP15F_channeldrop_jpg.rf.0069f5b9a4203155b81f8f591678aa06.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240109072235tZP15F_channeldrop_jpg.rf.0069f5b9a4203155b81f8f591678aa06.jpg,5,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 두피가 비쳐 보이는 초기 탈모 단계로 진행되고 있습니다. 아직 심각한 수준은 아니지만, 조기에 관리를 시작하는 것이 중요합니다.",4.354912042617798
True,200,20240112074015kN7E4b_rgbshift_jpg.rf.8702ae66f53063a8a3ece4d473b15a37.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240112074015kN7E4b_rgbshift_jpg.rf.8702ae66f53063a8a3ece4d473b15a37.jpg,5,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 두피가 부분적으로 비쳐 보이는 초기 탈모 단계입니다. 아직 모발의 굵기나 색상 변화는 크게 나타나지 않지만, 탈모 진행을 늦추기 위한 관리가 필요한 시점입니다.",4.885438680648804
True,200,20240112105627LSnOLz_gauss_jpg.rf.0bc2aa5afdd3420a624c53400f1133f7.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240112105627LSnOLz_gauss_jpg.rf.0bc2aa5afdd3420a624c53400f1133f7.jpg,5,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 쉽게 보입니다.  주변 모발에 비해 정수리 부분의 모발이 가늘어지고 짧아진 것이 관찰됩니다.  탈모 부위가 확대되고 있으며, 초기 단계보다 진행된 상태입니다.",6.011563062667847
True,200,20240112195912TM8oSH_rgbshift_jpg.rf.f03d84a3453d24fc9603d1f069ab6ec4.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240112195912TM8oSH_rgbshift_jpg.rf.f03d84a3453d24fc9603d1f069ab6ec4.jpg,5,5,2,중등도 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 부분적으로 드러나 보입니다. 모발이 가늘어지고 힘이 없어 보이는 현상도 관찰됩니다.",5.208224773406982
True,200,20240215090512rzk6E3_gauss_jpg.rf.c15c386a8639bd53c8a59001545ac5f7.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240215090512rzk6E3_gauss_jpg.rf.c15c386a8639bd53c8a59001545ac5f7.jpg,5,7,3,심각한 탈모,"두피의 대부분 영역에서 모발이 거의 관찰되지 않으며, 모낭의 기능이 상당히 저하된 것으로 보입니다. 사진 상으로는 두피의 상태가 명확히 보이지 않아 다른 질환 동반 여부는 판단하기 어렵습니다.",4.351111888885498
True,200,20240215090512rzk6E3_sepia_jpg.rf.88b56d6afe6d30d532097054a827b157.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240215090512rzk6E3_sepia_jpg.rf.88b56d6afe6d30d532097054a827b157.jpg,5,2,0,정상 두피,"제공된 이미지에서는 탈모의 징후가 보이지 않습니다. 모발 밀도가 적절해 보이며, 두피도 건강해 보입니다.",3.4819061756134033
True,200,20240228055251651sqD_jpg.rf.23902437c6f662d822eaf6d8cc4a87ab.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240228055251651sqD_jpg.rf.23902437c6f662d822eaf6d8cc4a87ab.jpg,5,5,2,중등도 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소되어 두피가 비쳐 보이는 상태입니다. 주변 모발과 비교했을 때 확연한 차이를 보이며, 탈모 부위가 넓어지고 있습니다.",4.262599468231201
True,200,20240425045422sSExj3_channeldrop_jpg.rf.d136e5e8bf6f4e7e6b40b4bd73c6115f.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240425045422sSExj3_channeldrop_jpg.rf.d136e5e8bf6f4e7e6b40b4bd73c6115f.jpg,5,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도 감소가 뚜렷하게 관찰됩니다. 두피가 부분적으로 비쳐 보이는 정도로 진행되었으며, 초기 탈모 단계보다 모발의 가늘어짐과 숱 감소가 심화되었습니다.",4.704784870147705
True,200,20240425045640NBum03_jpg.rf.e70417afcb9237704fdc7ede1168d3d9.jpg,C:\Users\301\Desktop\test_data_set\test\5\20240425045640NBum03_jpg.rf.e70417afcb9237704fdc7ede1168d3d9.jpg,5,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 감소하고 두피가 쉽게 보이는 상태입니다.  전반적으로 모발이 가늘어지고 있으며, 특히 정수리 부위의 탈모 진행이 눈에 띕니다.",5.087833404541016
True,200,eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_channeldrop_jpg.rf.5eb0861a6fbdcaa40d1ea0124b34cc55.jpg,C:\Users\301\Desktop\test_data_set\test\5\eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_channeldrop_jpg.rf.5eb0861a6fbdcaa40d1ea0124b34cc55.jpg,5,2,0,정상,"특별한 탈모 징후는 보이지 않습니다. 모발이 전체적으로 고르게 분포되어 있습니다. 단, 이미지의 색상 왜곡으로 인해 정확한 진단이 어려울 수 있습니다.",3.3459675312042236
True,200,eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_gauss_jpg.rf.8d5cd2a6c221d457cf18be530a959706.jpg,C:\Users\301\Desktop\test_data_set\test\5\eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_gauss_jpg.rf.8d5cd2a6c221d457cf18be530a959706.jpg,5,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 쉽게 보입니다.  주변 모발과 비교했을 때 확연한 차이를 보입니다.",4.559877872467041
True,200,eu-76f3335b-6fda-4e2a-a332-650fde339ea2_channeldrop_jpg.rf.c39947c4b50edf47da777caf4a22d555.jpg,C:\Users\301\Desktop\test_data_set\test\5\eu-76f3335b-6fda-4e2a-a332-650fde339ea2_channeldrop_jpg.rf.c39947c4b50edf47da777caf4a22d555.jpg,5,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 가늘어지기 시작하는 초기 탈모 단계로 보입니다. 아직 두피가 많이 드러나 보이지는 않지만, 모발이 전반적으로 얇아지고 볼륨이 감소한 것을 확인할 수 있습니다.",4.646159887313843
True,200,20231224094540Ln5VZt_rgbshift_jpg.rf.126bb810c66904a4d298e9cd2fa4a512.jpg,C:\Users\301\Desktop\test_data_set\test\6\20231224094540Ln5VZt_rgbshift_jpg.rf.126bb810c66904a4d298e9cd2fa4a512.jpg,6,3,1,초기 탈모,정수리 부분의 모발 밀도 감소가 관찰됩니다. 전체적으로 모발이 가늘어지고 두피가 비쳐 보이는 초기 탈모 단계로 판단됩니다.,3.7731800079345703
True,200,20240101073644Ddtc1n_jpg.rf.131abcc18de314e5a354df3a598b05c7.jpg,C:\Users\301\Desktop\test_data_set\test\6\20240101073644Ddtc1n_jpg.rf.131abcc18de314e5a354df3a598b05c7.jpg,6,3,1,초기 탈모,"두피 전체적으로 모발이 가늘어지고 밀도가 감소하는 현상이 관찰됩니다. 특히 정수리 부분의 모발이 가늘어지고 두피가 비쳐 보이는 초기 탈모 증상을 보입니다. 아직 심각한 단계는 아니지만, 꾸준한 관리가 필요한 시점입니다.",4.738963603973389
True,200,20240202104730bdOOXO_rgbshift_jpg.rf.8714fafb11a7465db731431deefb9b79.jpg,C:\Users\301\Desktop\test_data_set\test\6\20240202104730bdOOXO_rgbshift_jpg.rf.8714fafb11a7465db731431deefb9b79.jpg,6,5,2,중등도 남성형 탈모,정수리 부분의 모발 밀도가 눈에 띄게 감소하고 두피가 비쳐 보입니다.  주변 모발에 비해 정수리 부분의 모발이 가늘어지고 힘이 없어 보입니다.  전체적인 모발 숱이 줄어든 것이 확인됩니다.,5.1435651779174805
True,200,20240202104800D2eUmA_sepia_jpg.rf.f17025a13c980527bd4274bf6b48f882.jpg,C:\Users\301\Desktop\test_data_set\test\6\20240202104800D2eUmA_sepia_jpg.rf.f17025a13c980527bd4274bf6b48f882.jpg,6,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 부분적으로 드러나 보입니다. 모발이 가늘어지고 힘이 없어 보이는 현상도 관찰됩니다.",4.892602443695068
True,200,20240218141722wm6DJk_channeldrop_jpg.rf.2308bcdb6f64f60c9a9dc3d7d6f77da0.jpg,C:\Users\301\Desktop\test_data_set\test\6\20240218141722wm6DJk_channeldrop_jpg.rf.2308bcdb6f64f60c9a9dc3d7d6f77da0.jpg,6,3,1,초기 탈모,"정수리 부분의 모발 밀도가 감소하고 모발이 가늘어지기 시작하는 초기 탈모 단계로 보입니다. 아직 전체적인 모발량은 많이 줄어들지 않았지만, 두피가 부분적으로 더 잘 보이기 시작하는 것을 확인할 수 있습니다.",4.524303436279297
True,200,eu-b297419e-9967-4674-984b-c00848cd4d38_gauss_jpg.rf.7806dfa08790435edf41f0eb89139547.jpg,C:\Users\301\Desktop\test_data_set\test\6\eu-b297419e-9967-4674-984b-c00848cd4d38_gauss_jpg.rf.7806dfa08790435edf41f0eb89139547.jpg,6,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 더 잘 보입니다. 모발이 가늘어지고, 전체적으로 볼륨감이 줄어든 상태입니다.",5.836880922317505
True,200,exhibition_202210_0000123_gauss_jpg.rf.08f98d2d77921c25d6fd07e5969412ce.jpg,C:\Users\301\Desktop\test_data_set\test\6\exhibition_202210_0000123_gauss_jpg.rf.08f98d2d77921c25d6fd07e5969412ce.jpg,6,5,2,중등도 남성형 탈모,정수리 부분의 모발 밀도가 눈에 띄게 감소되어 두피가 비쳐 보입니다. 모발이 가늘어지고 전체적으로 숱이 적어 보이는 상태입니다.,4.417945623397827
True,200,exhibition_202210_0000123_jpg.rf.948a69389108134fc8f2f04fe70a7551.jpg,C:\Users\301\Desktop\test_data_set\test\6\exhibition_202210_0000123_jpg.rf.948a69389108134fc8f2f04fe70a7551.jpg,6,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소하고 두피가 비쳐 보이는 단계입니다. 모발이 가늘어지고 힘이 없어 보이며, 전체적으로 볼륨감이 줄어든 상태입니다.",4.38085412979126
True,200,exhibition_202210_0000123_sepia_jpg.rf.2874a9f94ac73f422060bc3d4ed0f00e.jpg,C:\Users\301\Desktop\test_data_set\test\6\exhibition_202210_0000123_sepia_jpg.rf.2874a9f94ac73f422060bc3d4ed0f00e.jpg,6,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소하고, 두피가 쉽게 보이는 상태입니다.  주변 모발에 비해 가늘어지고 짧은 모발들이 많아지면서 전체적인 볼륨감이 감소한 것으로 보입니다.",5.2282655239105225
True,200,exhibition_202212_0000073_channeldrop_jpg.rf.956c75a1ca8716f77237cd45abaf63a6.jpg,C:\Users\301\Desktop\test_data_set\test\6\exhibition_202212_0000073_channeldrop_jpg.rf.956c75a1ca8716f77237cd45abaf63a6.jpg,6,5,2,중등도 탈모,정수리 부분의 모발 밀도가 감소하고 두피가 부분적으로 비쳐 보입니다. 모발이 가늘어지고 전체적인 볼륨감이 감소한 상태입니다.,3.7451374530792236
True,200,20231103164336CCVTLU_channeldrop_jpg.rf.e60e04c0532b9826ad4c57369512eedc.jpg,C:\Users\301\Desktop\test_data_set\test\7\20231103164336CCVTLU_channeldrop_jpg.rf.e60e04c0532b9826ad4c57369512eedc.jpg,7,2,0,정상 두피,"특별한 탈모 징후는 보이지 않으며, 모발의 밀도도 정상으로 판단됩니다. 단, 이미지의 색감으로 인해 정확한 진단이 어려울 수 있습니다.",3.6179635524749756
True,200,20231103164336CCVTLU_rgbshift_jpg.rf.bf8d335bea55b970d93fcf07dc69d357.jpg,C:\Users\301\Desktop\test_data_set\test\7\20231103164336CCVTLU_rgbshift_jpg.rf.bf8d335bea55b970d93fcf07dc69d357.jpg,7,7,3,심각한 남성형 탈모,"정수리 부분의 모발이 거의 남아있지 않으며, 앞머리와 옆머리 부분도 상당히 후퇴한 상태입니다. 두피가 넓게 드러나 보입니다.",4.746001958847046
True,200,20231103164336CCVTLU_sepia_jpg.rf.e82a48b78c833b21701eabad99ee1456.jpg,C:\Users\301\Desktop\test_data_set\test\7\20231103164336CCVTLU_sepia_jpg.rf.e82a48b78c833b21701eabad99ee1456.jpg,7,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 비쳐 보이는 영역이 확장되었습니다. 헤어라인은 아직 크게 후퇴하지 않았지만, 전체적인 모발의 양이 감소하여 탈모가 진행 중임을 확인할 수 있습니다.",5.435649871826172
True,200,20231103164923CD3dOM_jpg.rf.baa9ef8cd8a8876c684144b1996723af.jpg,C:\Users\301\Desktop\test_data_set\test\7\20231103164923CD3dOM_jpg.rf.baa9ef8cd8a8876c684144b1996723af.jpg,7,5,2,중등도 남성형 탈모,"정수리 부분의 모발이 눈에 띄게 가늘어지고, 두피가 많이 드러나 보입니다. 헤어스타일링으로 커버하기 어려운 단계입니다.",6.061043977737427
True,200,20231226165040dWTttW_jpg.rf.82f39866ebd79b6d31d60db1daeca9ab.jpg,C:\Users\301\Desktop\test_data_set\test\7\20231226165040dWTttW_jpg.rf.82f39866ebd79b6d31d60db1daeca9ab.jpg,7,7,3,심각한 탈모,"두피의 대부분에 모발이 거의 남아있지 않은 상태로, 정수리 부분을 포함한 광범위한 영역에서 탈모가 진행되었습니다.  사진 상으로는 모발이 매우 짧게 깎여 있는 것인지, 혹은 거의 없는 것인지 명확히 구분하기 어려우나, 두피의 상태로 보아 심각한 탈모 단계로 판단됩니다.",5.153719663619995
True,200,20231226165040dWTttW_rgbshift_jpg.rf.3e9f2276cf95168a538838230856f5fb.jpg,C:\Users\301\Desktop\test_data_set\test\7\20231226165040dWTttW_rgbshift_jpg.rf.3e9f2276cf95168a538838230856f5fb.jpg,7,7,3,심각한 탈모,"두피의 대부분에 모발이 거의 남아있지 않은 상태로 심각한 탈모 단계로 판단됩니다. 정수리 부분을 중심으로 탈모가 상당히 진행되었으며, 남아있는 모발도 매우 얇아 보입니다.",11.133450746536255
True,200,20231226165040dWTttW_sepia_jpg.rf.1ec1b93e4d8b9625305a9502bb06f55f.jpg,C:\Users\301\Desktop\test_data_set\test\7\20231226165040dWTttW_sepia_jpg.rf.1ec1b93e4d8b9625305a9502bb06f55f.jpg,7,7,3,심각한 탈모,"두정부와 후두부까지 진행된 심각한 탈모 상태입니다. 모발이 거의 남아있지 않으며, 두피가 확연하게 드러나 있습니다.",3.6264755725860596
True,200,20240216135059nWPzuu_channeldrop_jpg.rf.1d830dc408298d2a379f8edd39915a7a.jpg,C:\Users\301\Desktop\test_data_set\test\7\20240216135059nWPzuu_channeldrop_jpg.rf.1d830dc408298d2a379f8edd39915a7a.jpg,7,2,0,정상 두피,"제공된 이미지는 화질이 좋지 않아 정확한 분석이 어렵습니다. 하지만, 보이는 부분에서는 특별한 탈모 징후가 관찰되지 않습니다. 모발의 밀도도 정상으로 보이며, 두피 또한 건강해 보입니다.",4.071855068206787
